GraderBatchID,GraderBatchNo,FarmCode,Orchard,ProductionSite,Owner,Bins,InputKgs,ExportKgs,PackOut,NormExportKgs,NormSFPackOut,RAPPO,CRAPPO,FinalPackOut,Packing site,PackoutDiff,53,58,63,67,72,BulkKgs,53A,58A,63A,67A,72A,BulkKgsA,Prop53,Prop58,Prop63s,m53,m58,m63s,mpa53,mpa58,mpa63s,WAAppleMass,BulkRTEs,53b,58b,63b,67b,72b,BulkARTEs,53Ab,58Ab,63Ab,67Ab,72Ab,UnadjustedRTEs,AdjustedRTEs
5156,149,R1095,IND - Willowbank Orchard,C,Willowbank Orchard,14,6264.17,3829.17,0.6112813030297709,0,NA,NA,NA,0.6112813030297709,Te Ipu,0,23.4,266,3344,2133,1404,396,23.4,266,3344,2133,1404,396,0.09159078735940011,0.4461703267273701,0.46223888591322976,38453.6,221113.1,254442.5,56.2187134502924,66.36047418967587,73.70871958285052,68.82822710230316,1150.6906880265956,128.79266612348573,779.4040402389685,3875.8939816641414,2133,1404,1150.6906880265956,128.79266612348573,779.4040402389685,3875.8939816641414,2133,1404,8321.090688026596,8321.090688026596
5157,150,R2879,IND - Manzana,C,Manzana Orchard Limited Partnership,9,4026.51,2495.51,0.6197699744940408,0,NA,NA,NA,0.6197699744940408,Te Ipu,0,117,532,2816,876,336,439,117,532,2816,876,336,439,0.1589699936156629,0.4785415336596439,0.3624884727246932,119518.1,433676,369735.9,53.33248549754574,64.28639193596206,72.35536203522506,65.4699581471235,1341.0731041357415,330.1903828025961,1173.7591800028172,3302.1235413303284,876,336,1341.0731041357415,330.1903828025961,1173.7591800028172,3302.1235413303284,876,336,6018.073104135741,6018.073104135741
5158,152,R2786,IND - Paki Paki,A,X Fruit Limited,30,12918.65,8515.65,0.6591749137874313,0,NA,NA,NA,0.6591749137874313,Te Ipu,0,865.8000000000001,2261,9193.6,1488,444,2395,865.8000000000001,2261,9193.6,1488,444,2395,0.3479680653100426,0.44510474818416473,0.20692718650579267,1606010.3,2496629.7,1312044.9000000001,55.410236682307485,67.33997842211734,76.12235437456488,65.00612161594334,7368.536809962846,3429.8154979286046,5540.7707212842615,10718.35059074998,1488,444,7368.536809962846,3429.8154979286046,5540.7707212842615,10718.35059074998,1488,444,21620.93680996285,21620.93680996285
5159,153,R1611,IND - Okohua Orchard,C,Griffiths Orchards Ltd,71,31370.07,23757.07,0.7573164484491108,0,NA,NA,NA,0.7573164484491108,Te Ipu,0,5369.4,20292,21782.4,1584,228,6137,5369.4,20292,21782.4,1584,228,6137,0.332240639311637,0.465391742795584,0.20236761789277896,5205736.5,8798655.3,4337013.7,53.67070643544962,64.75980230521249,73.41041148292965,62.82615717667046,19536.448752523356,11860.202223417393,29384.101932973455,25735.944596132507,1584,228,19536.448752523356,11860.202223417393,29384.101932973455,25735.944596132507,1584,228,68792.24875252336,68792.24875252336
5160,151,R2879,IND - Manzana,C,Manzana Orchard Limited Partnership,25,10915.21,7791.209999999999,0.7137938711211236,0,NA,NA,NA,0.7137938711211236,Te Ipu,0,374.4,1786,7632,2550,972,1987,374.4,1786,7632,2550,972,1987,0.1681497915498452,0.4850671672721067,0.34678304117804815,367191.7,1278761.6,1028548.3,53.239335943163695,64.2722959388822,72.31076349831271,65.20471024209475,6094.651728755743,1399.2144177591817,4742.315449577596,9745.521861418965,2550,972,6094.651728755743,1399.2144177591817,4742.315449577596,9745.521861418965,2550,972,19409.051728755745,19409.051728755745
5161,154,R2732,IND - Sunvalley Orchard,A,Geoff Alexander,24,10397.01,6944.009999999999,0.6678852862505662,0,NA,NA,NA,0.6678852862505662,Te Ipu,0,391.4,2261,7020.8,1725,792,1770,391.4,2261,7020.8,1725,792,1770,0.22985540549329056,0.4744304016995816,0.29571419280712785,573987.3,1431895.5,1005267.8,54.13442421956051,65.42816997943797,73.69458250861373,65.27673697673914,5423.065189765002,1637.9208482099834,4833.866996423228,8624.477345131792,1725,792,5423.065189765002,1637.9208482099834,4833.866996423228,8624.477345131792,1725,792,17613.265189765003,17613.265189765003
5162,155,R1632,IND - Riverbank Orchard,A,Irrigation Services Orchards Ltd,14,6038.3,4766.3,0.7893446831061723,0,NA,NA,NA,0.7893446831061723,Te Ipu,0,23,114,2720,3180,2760,361,23,114,2720,3180,2760,361,0.07977941176470588,0.3779411764705882,0.5422794117647058,12839,71075.40000000001,112770.6,59.16589861751152,69.13949416342413,76.45464406779661,72.31066176470588,998.4696341866437,102.6573200803315,491.362788214658,3261.449525891654,3180,2760,998.4696341866437,102.6573200803315,491.362788214658,3261.449525891654,3180,2760,9795.469634186644,9795.469634186644
5163,156,R2952,Mangapoike,A,Mangapoike Family Trust,14,6191.4,4415.4,0.7131504990793681,0,NA,NA,NA,0.7131504990793681,Te Ipu,0,0,76,2192,2787,3000,354,0,76,2192,2787,3000,354,0.1152061152061152,0.4217854217854218,0.463008463008463,24810.100000000002,106190.2,129172.8,58.79170616113745,68.7315210355987,76.16320754716982,71.02732732732733,996.7994385276571,114.83739095240821,496.43547161485947,2653.5265759603894,2787,3000,996.7994385276571,114.83739095240821,496.43547161485947,2653.5265759603894,2787,3000,9051.799438527658,9051.799438527658
5164,157,R2895,IND - Grasmere Orchard,A,Irrigation Services Orchards Ltd,8,3211.09,2680.09,0.8346355910298372,0,NA,NA,NA,0.8346355910298372,Te Ipu,0,69,361,2464,1065,312,731,69,361,2464,1065,312,731,0.11154825271927794,0.43797732006479984,0.45047442721592224,55110.9,256631.80000000002,294139.7,57.16898340248963,67.80232496697491,75.55604931929103,70.10904883128906,2085.3228283244403,301.6141178552141,1274.324103819487,3403.384606649739,1065,312,2085.3228283244403,301.6141178552141,1274.324103819487,3403.384606649739,1065,312,6356.32282832444,6356.32282832444
5165,158,R2949,IND - Springhill East,S,Springhill Horticulture Limited,64,27731.81,23683.81,0.8540304437395179,0,NA,NA,NA,0.8540304437395179,Te Ipu,0,1495,10051,22208,5262,888,7071,1495,10051,22208,5262,888,7071,0.13755817335660267,0.4976148923792903,0.36482693426410706,1075680.3,4588407.8,3753779.7,56.86315483427605,67.05061667056347,74.81971058978294,68.48362274578244,20650.192605166954,4335.602774228791,20326.843370831768,29741.746460106395,5262,888,20650.192605166954,4335.602774228791,20326.843370831768,29741.746460106395,5262,888,60554.19260516695,60554.19260516695
5166,159,R2850,IND - Korokipo,E,Apatu Farms,17,7327.87,6099.87,0.8324206078983388,0,NA,NA,NA,0.8324206078983388,Te Ipu,0,0,1748,5740.8,2169,864,1448,0,1748,5740.8,2169,864,1448,0.12069991667658612,0.48371225647740346,0.3955878268460104,168651.1,804656.9,735257.8,55.440861275476664,66.0041752112214,73.74702106318958,67.79215966353212,4271.880427432177,515.615611643403,3814.360920954873,7430.703894833901,2169,864,4271.880427432177,515.615611643403,3814.360920954873,7430.703894833901,2169,864,14793.680427432177,14793.680427432177
5167,160,R2958,IND - Knight Road Horticulture,D,Knight Road Horticulture,15,6196.39,5117.39,0.8258663512141747,0,NA,NA,NA,0.8258663512141747,Te Ipu,0,0,418,3283.2,2751,1788,1114,0,418,3283.2,2751,1788,1114,0.19814073420641923,0.4537558526158648,0.3481034131777159,163772.6,446386.8,382207.9,56.08650684931507,66.75441902198295,74.50446393762184,67.33848815905544,3308.6575907932474,655.5798442774162,1919.3227461243432,4434.955000391488,2751,1788,3308.6575907932474,655.5798442774162,1919.3227461243432,4434.955000391488,2751,1788,11548.857590793248,11548.857590793248
5168,161,R2925,IND - Manzana 2,A,Manzana Orchard Limited Partnership,11,4892.76,2842.76,0.5810135792477048,0,NA,NA,NA,0.5810135792477048,Te Ipu,0,0,1311,2432,489,216,1001,0,1311,2432,489,216,1001,0.3115960696279395,0.484966694880948,0.2034372354911125,470905.60000000003,863549.4,408838.7,55.61658202432975,65.5296251327971,73.9577966714906,64.15536378022301,3120.549681330231,972.3510157812192,2824.3626651665177,3066.836000382494,489,216,3120.549681330231,972.3510157812192,2824.3626651665177,3066.836000382494,489,216,7568.549681330231,7568.549681330231
5169,162,R2925,IND - Manzana 2,B,Manzana Orchard Limited Partnership,22,9868.89,6616.889999999999,0.6704796588066135,0,NA,NA,NA,0.6704796588066135,Te Ipu,0,0,4351,6112,780,228,2175,0,4351,6112,780,228,2175,0.3210998960961852,0.48184157142150313,0.19705853248231162,1374750.3,2452030.8000000003,1137303.1,52.95852305558766,62.94682959387997,71.38931015002197,61.40324823116125,7084.31577369296,2274.7730588453755,7764.517844842358,7508.024870005227,780,228,7084.31577369296,2274.7730588453755,7764.517844842358,7508.024870005227,780,228,18555.31577369296,18555.31577369296
5170,163,R2936,IND - Cronien Bun Orchard,A,Caithness Ltd,40,16868.9,11947.900000000001,0.7082797337111489,0,NA,NA,NA,0.7082797337111489,Te Ipu,0,0,2945,9420.8,4305,2784,3172,0,2945,9420.8,4305,2784,3172,0.19611834727853014,0.48325713792806,0.3206245147934098,610487.5,1810476.2,1348371.7,53.70227832512315,64.63216478652006,72.55161151466235,65.02778228241179,9755.83016571038,1913.2972884291487,7659.57456399343,12548.7583132878,4305,2784,9755.83016571038,1913.2972884291487,7659.57456399343,12548.7583132878,4305,2784,29210.63016571038,29210.63016571038
5172,164,R2534,Stock Road South,D,ROLP 1,21,8946.17,5168.169999999999,0.5776963773324226,0,NA,NA,NA,0.5776963773324226,Te Ipu,0,397.8,4693,4624,246,24,1429,397.8,4693,4624,246,24,1429,0.41067777168221037,0.4337065483018303,0.1556156800159593,1801740.6,2289986.7,932751.7000000001,54.70097152225394,65.83259163432514,74.73373127153273,62.64623958904792,4562.125386532613,2271.3634878760563,6671.623654313213,5333.938244343344,246,24,4562.125386532613,2271.3634878760563,6671.623654313213,5333.938244343344,246,24,14546.925386532614,14546.925386532614
5173,165,R2880,Manahi,C,Rakete,43,18486.91,11422.910000000002,0.6178917947888534,0,NA,NA,NA,0.6178917947888534,Te Ipu,0,959.4000000000001,3952,11072,2793,852,3100,959.4000000000001,3952,11072,2793,852,3100,0.3208222465696249,0.45274690874941304,0.22643084468096206,1687982.3,2871620.6,1622523.7,54.90087491055747,66.18314780243841,74.77067741935484,64.50802525173475,9611.207250268864,4042.889102277524,8303.444371909174,13248.273776082166,2793,852,9611.207250268864,4042.889102277524,8303.444371909174,13248.273776082166,2793,852,29239.607250268862,29239.607250268862
5174,167,R2880,Manahi,C,Rakete,50,21101.39,14055.39,0.6660883477344384,0,NA,NA,NA,0.6660883477344384,Te Ipu,0,1895.4,4902,13452.8,3519,1296,3485,1895.4,4902,13452.8,3519,1296,3485,0.28535664803401656,0.4790119917825235,0.23563136018345995,1641301.6,3314945.3000000003,1838832.3,54.95920171443879,66.1256567792384,74.56740875912409,64.92837609287659,10734.905782996613,4958.676731196894,10044.148600710938,15982.280451088782,3519,1296,10734.905782996613,4958.676731196894,10044.148600710938,15982.280451088782,3519,1296,35800.105782996616,35800.105782996616
5175,168,R2880,Manahi,D,Rakete,41,17141.11,12134.109999999999,0.707895229655489,0,NA,NA,NA,0.707895229655489,Te Ipu,0,1521,5643,10163.2,2910,1020,3343,1521,5643,10163.2,2910,1020,3343,0.2906138799991048,0.46600496833247546,0.24338115166841975,1423149.9000000001,2734047.3000000003,1611195.5,54.797655076816454,65.65127386240846,74.07795402298851,64.54795671731979,10358.190003256886,4531.233786614424,10469.968004449489,12684.188212192974,2910,1020,10358.190003256886,4531.233786614424,10469.968004449489,12684.188212192974,2910,1020,31615.390003256885,31615.390003256885
5178,166,R1580,Pioneer,B,Pioneer Capital Molly Limited,20,8491.6,6278.600000000001,0.7393895143435867,0,NA,NA,NA,0.7393895143435867,Te Ipu,0,491.4,836,6112,2181,816,1555,491.4,836,6112,2181,816,1555,0.20924195223260644,0.47562954309449634,0.3151285046728972,350621.2,962432.5,723217.5,54.37673697270472,65.66367605922085,74.4740500463392,66.07837487019731,4706.532214373016,1476.203988781062,3074.565766681766,7595.162458910188,2181,816,4706.532214373016,1476.203988781062,3074.565766681766,7595.162458910188,2181,816,15142.932214373017,15142.932214373017
5179,169,R2919,Valley,B,Rockit Orchards Limited,37,16089.43,12606.43,0.7835224740714867,0,NA,NA,NA,0.7835224740714867,Te Ipu,0,1216.8,5567,13564.8,2529,600,2936,1216.8,5567,13564.8,2529,600,2936,0.22119986013287377,0.5055497277586293,0.27325041210849693,1209344.3,3296458.5,2010965.7,54.620130075425685,65.14353892061736,73.52439398925085,65.1058344572656,9019.1609537764,3211.8371414912162,10126.634364792917,16029.289447492265,2529,600,9019.1609537764,3211.8371414912162,10126.634364792917,16029.289447492265,2529,600,32496.7609537764,32496.7609537764
5180,170,R2919,Valley,C,Rockit Orchards Limited,30,13155.5,9997.5,0.7599483105925279,0,NA,NA,NA,0.7599483105925279,Te Ipu,0,561.6,2964,11376,2586,648,2262,561.6,2964,11376,2586,648,2262,0.14928319623971797,0.507810419114767,0.3429063846455151,524646.3,2115852,1597671.4000000001,55.06363350125945,65.2819104624973,72.99969843735722,66.40297218958088,6812.948051608222,1578.6586609592346,6423.686005494306,13712.203385154682,2586,648,6812.948051608222,1578.6586609592346,6423.686005494306,13712.203385154682,2586,648,24948.548051608224,24948.548051608224
5181,171,R2919,Valley,A,Rockit Orchards Limited,35,15172.63,11235.63,0.7405196066865138,0,NA,NA,NA,0.7405196066865138,Te Ipu,0,678.6,2584,12128,3693,1236,2350,678.6,2584,12128,3693,1236,2350,0.16594824232427133,0.5069793498389381,0.3270724078367906,583845.4,2119325.1,1537563.3,54.7491935483871,65.05187697596611,73.15459606051955,65.99234061094597,7122.038643406479,1860.4897946388433,6194.726520962009,14457.422327805627,3693,1236,7122.038643406479,1860.4897946388433,6194.726520962009,14457.422327805627,3693,1236,27441.63864340648,27441.63864340648
5182,172,R1580,Pioneer,A,Pioneer Capital Molly Limited,53,22858.25,16735.25,0.7321317248695767,0,NA,NA,NA,0.7321317248695767,Te Ipu,0,0,1501,13094.4,9057,5712,2444,0,1501,13094.4,9057,5712,2444,0.12294144556267154,0.4723924977127173,0.40466605672461115,294564.7,1360398.3,1310613,54.80273488372093,65.86928291289401,74.0794144245987,67.83110704483074,7206.133311033,885.9324461757176,4905.123313649692,16010.47755120759,9057,5712,7206.133311033,885.9324461757176,4905.123313649692,16010.47755120759,9057,5712,36570.533311033,36570.533311033
5183,174,R1580,Pioneer,B,Pioneer Capital Molly Limited,16,6957.89,5656.89,0.8130180270168111,0,NA,NA,NA,0.8130180270168111,Te Ipu,0,0,2470,6246.4,1119,324,1395,0,2470,6246.4,1119,324,1395,0.26342484675818006,0.49395666062332727,0.2426184926184926,653374.9,1478962.5,823198,53.533379762392464,64.62302280870401,73.23174094831421,63.790369507036175,4373.70095448696,1152.1415037018332,4630.418718043438,7307.540732741688,1119,324,4373.70095448696,1152.1415037018332,4630.418718043438,7307.540732741688,1119,324,14533.10095448696,14533.10095448696
5184,176,R1580,Pioneer,C,Pioneer Capital Molly Limited,15,6512.35,5385.35,0.8269441906531436,0,NA,NA,NA,0.8269441906531436,Te Ipu,0,0,1900,5865.6,1347,396,1339,0,1900,5865.6,1347,396,1339,0.2068523223403468,0.520386768949952,0.27276090870970127,448372.2,1346092.2,796908.2000000001,53.46675411399953,63.80491065080343,72.06621450533551,63.91979970893664,4189.625143061248,866.633690577727,4080.2254913091233,7008.365961174399,1347,396,4189.625143061248,866.633690577727,4080.2254913091233,7008.365961174399,1347,396,13698.225143061249,13698.225143061249
5185,177,R2899,Lobb,A,Rakete,27,11538.32,8805.32,0.7631370944816923,0,NA,NA,NA,0.7631370944816923,Te Ipu,0,0,4883,10000,1077,156,2298,0,4883,10000,1077,156,2298,0.2627626370735324,0.49466055989380914,0.24257680303265847,1202832.8,2724485.4,1510516.2,54.7414008100851,65.86450864257222,74.46468819324623,65.027975556964,7067.72732909998,1857.1346711109848,8379.125957789372,11714.466700199624,1077,156,7067.72732909998,1857.1346711109848,8379.125957789372,11714.466700199624,1077,156,23183.72732909998,23183.72732909998
5186,178,R2841,IND - Parkhill Orchard,A,X Fruit Limited,36,15536.79,11338.79,0.7298026168854699,0,NA,NA,NA,0.7298026168854699,Te Ipu,0,140.4,4788,12576,2058,684,2897,140.4,4788,12576,2058,684,2897,0.2850367981909737,0.467656326881,0.2473068749280263,1469483.4000000001,2912608.9,1737444.1,53.97155029933522,65.2013364375098,73.54883376370486,64.06482762952649,9043.964081985034,2718.262564883183,9017.467023024816,14812.634494077036,2058,684,9043.964081985034,2718.262564883183,9017.467023024816,14812.634494077036,2058,684,29290.364081985033,29290.364081985033
5187,173,R1580,Pioneer,B,Pioneer Capital Molly Limited,19,8060.17,5740.17,0.7121648798970741,0,NA,NA,NA,0.7121648798970741,Te Ipu,0,234,646,4329.6,2634,1356,1378,234,646,4329.6,2634,1356,1378,0.1507469678829837,0.46338035500494507,0.3858726771120712,158764.30000000002,586223.1,547701.4,54.82192679558012,65.85296562570208,73.88390665047889,67.28899068242151,4095.7665913095257,851.4243947963347,2543.897777098402,5910.044419414789,2634,1356,4095.7665913095257,851.4243947963347,2543.897777098402,5910.044419414789,2634,1356,13295.366591309526,13295.366591309526
5188,175,R1580,Pioneer,C,Pioneer Capital Molly Limited,24,10237.19,8570.19,0.8371623463079224,0,NA,NA,NA,0.8371623463079224,Te Ipu,0,0,1634,9110.4,3018,1212,1810,0,1634,9110.4,3018,1212,1810,0.1919153075304816,0.5011423530210147,0.30694233944850363,453703.2,1419895.1,983882.6,53.47751060820368,64.0920420691523,72.50958803154248,64.63865224964371,5600.3642928986865,1074.7956355543797,4440.579739518119,10829.388917826187,3018,1212,5600.3642928986865,1074.7956355543797,4440.579739518119,10829.388917826187,3018,1212,20574.764292898686,20574.764292898686
5189,179,R2919,Valley,H,Rockit Orchards Limited,47,20691.74,14736.740000000002,0.7122040002435754,0,NA,NA,NA,0.7122040002435754,Te Ipu,0,0,2584,16451.2,5928,1752,2525,0,2584,16451.2,5928,1752,2525,0.12172797559199806,0.4816939985438408,0.39657802586416113,391187.2,1847527.7,1702719,55.70880091142125,66.48892287760464,74.42929579927439,68.32565787192733,7391.074096155716,899.7004871754921,6144.236034911051,19382.337574069174,5928,1752,7391.074096155716,899.7004871754921,6144.236034911051,19382.337574069174,5928,1752,34106.274096155714,34106.274096155714
5190,180,R2919,Valley,A,Rockit Orchards Limited,22,9677.78,6799.780000000001,0.7026177491118831,0,NA,NA,NA,0.7026177491118831,Te Ipu,0,0,2850,7312,1581,444,1610,0,2850,7312,1581,444,1610,0.21542084743414672,0.49248946149735795,0.2920896910684953,593501.4,1618886.3,1082510.6,54.52470372071659,65.05470363672896,73.34579578562234,65.20806467573078,4938.039513996531,1063.7566567684348,5281.932421100827,8754.35043612727,1581,444,4938.039513996531,1063.7566567684348,5281.932421100827,8754.35043612727,1581,444,17125.039513996533,17125.039513996533
5191,181,R2919,Valley,B,Rockit Orchards Limited,67,29015.23,21683.23,0.7473051221720455,0,NA,NA,NA,0.7473051221720455,Te Ipu,0,1996.8,12559,23120,3825,984,4631,1996.8,12559,23120,3825,984,4631,0.24990255976756076,0.4889576172952616,0.26113982293717763,2685824.9,6264995.600000001,3769486.6,54.40196273040308,64.85704110893714,73.06622601279318,64.38803535182251,14384.660052743537,5591.563368566785,19592.48910499181,26876.40757918494,3825,984,14384.660052743537,5591.563368566785,19592.48910499181,26876.40757918494,3825,984,56869.46005274354,56869.46005274354
5192,182,R2919,Valley,C,Rockit Orchards Limited,15,6492.65,5263.65,0.8107090325213896,0,NA,NA,NA,0.8107090325213896,Te Ipu,0,1363.2,2394,6176,1014,252,810,1363.2,2394,6176,1014,252,810,0.21664905105463902,0.489384679012913,0.29396626993244795,512841.4,1378535.2,928205.8,54.38979743345,64.7230010798629,72.5500859778021,64.78522126740498,2500.5702972184827,1904.946181987801,3617.7407922534917,6911.08332297719,1014,252,2500.5702972184827,1904.946181987801,3617.7407922534917,6911.08332297719,1014,252,13699.770297218482,13699.770297218482
